	1	0.000000
	2	0.006842
	3	0.013498
	4	0.019785
	5	0.025533
	6	0.030584
	7	0.034801
	8	0.038069
	9	0.040298
	10	0.041428
	11	0.041428
	12	0.040298
	13	0.038069
	14	0.034801
	15	0.030584
	16	0.025533
	17	0.019785
	18	0.013498
	19	0.006842
	20	0.000000
