	1	0.000000
	2	0.026021
	3	0.051334
	4	0.075247
	5	0.097110
	6	0.116325
	7	0.132369
	8	0.144801
	9	0.153284
	10	0.157584
	11	0.157584
	12	0.153284
	13	0.144801
	14	0.132369
	15	0.116325
	16	0.097110
	17	0.075247
	18	0.051334
	19	0.026021
	20	0.000000
