	1	0.000000
	2	0.010165
	3	0.020053
	4	0.029393
	5	0.037932
	6	0.045437
	7	0.051701
	8	0.056556
	9	0.059868
	10	0.061547
	11	0.061547
	12	0.059868
	13	0.056556
	14	0.051701
	15	0.045437
	16	0.037932
	17	0.029393
	18	0.020053
	19	0.010165
	20	0.000000
