	1	0.000000
	2	0.034964
	3	0.068986
	4	0.101148
	5	0.130576
	6	0.156466
	7	0.178104
	8	0.194888
	9	0.206347
	10	0.212159
	11	0.212159
	12	0.206347
	13	0.194888
	14	0.178104
	15	0.156466
	16	0.130576
	17	0.101148
	18	0.068986
	19	0.034964
	20	0.000000
