	1	0.000000
	2	0.019340
	3	0.038152
	4	0.055924
	5	0.072171
	6	0.086449
	7	0.098369
	8	0.107605
	9	0.113907
	10	0.117101
	11	0.117101
	12	0.113907
	13	0.107605
	14	0.098369
	15	0.086449
	16	0.072171
	17	0.055924
	18	0.038152
	19	0.019340
	20	0.000000
