	1	0.000000
	2	0.006263
	3	0.012356
	4	0.018111
	5	0.023372
	6	0.027996
	7	0.031856
	8	0.034848
	9	0.036888
	10	0.037923
	11	0.037923
	12	0.036888
	13	0.034848
	14	0.031856
	15	0.027996
	16	0.023372
	17	0.018111
	18	0.012356
	19	0.006263
	20	0.000000
