	1	0.000000
	2	0.009758
	3	0.019249
	4	0.028215
	5	0.036412
	6	0.043615
	7	0.049629
	8	0.054289
	9	0.057468
	10	0.059080
	11	0.059080
	12	0.057468
	13	0.054289
	14	0.049629
	15	0.043615
	16	0.036412
	17	0.028215
	18	0.019249
	19	0.009758
	20	0.000000
