	1	0.000000
	2	0.006580
	3	0.012980
	4	0.019026
	5	0.024553
	6	0.029410
	7	0.033465
	8	0.036607
	9	0.038751
	10	0.039837
	11	0.039837
	12	0.038751
	13	0.036607
	14	0.033465
	15	0.029410
	16	0.024553
	17	0.019026
	18	0.012980
	19	0.006580
	20	0.000000
