	1	0.000000
	2	0.038584
	3	0.076153
	4	0.111709
	5	0.144296
	6	0.173018
	7	0.197068
	8	0.215756
	9	0.228534
	10	0.235020
	11	0.235020
	12	0.228534
	13	0.215756
	14	0.197068
	15	0.173018
	16	0.144296
	17	0.111709
	18	0.076153
	19	0.038584
	20	0.000000
