	1	1	1.000000
	1	2	1.000000
	1	3	1.000000
	1	4	1.000000
	1	5	1.000000
	1	6	1.000000
	1	7	1.000000
	1	8	1.000000
	1	9	1.000000
	1	10	1.000000
	1	11	1.000000
	1	12	1.000000
	1	13	1.000000
	1	14	1.000000
	1	15	1.000000
	1	16	1.000000
	1	17	1.000000
	1	18	1.000000
	1	19	1.000000
	1	20	1.000000
	1	21	1.000000
	2	1	0.500000
	2	2	0.410749
	2	3	0.446736
	2	4	0.445981
	2	5	0.642492
	2	6	0.739917
	2	7	0.793350
	2	8	0.824867
	2	9	0.844153
	2	10	0.855800
	2	11	0.862082
	2	12	0.864070
	2	13	0.862082
	2	14	0.855800
	2	15	0.844153
	2	16	0.824867
	2	17	0.793350
	2	18	0.739917
	2	19	0.642492
	2	20	0.445981
	2	21	0.000000
	3	1	0.500000
	3	2	0.284454
	3	3	0.154273
	3	4	0.251232
	3	5	0.427738
	3	6	0.543284
	3	7	0.618388
	3	8	0.667502
	3	9	0.699480
	3	10	0.719515
	3	11	0.730546
	3	12	0.734069
	3	13	0.730546
	3	14	0.719515
	3	15	0.699480
	3	16	0.667502
	3	17	0.618388
	3	18	0.543284
	3	19	0.427738
	3	20	0.251232
	3	21	0.000000
	4	1	0.500000
	4	2	0.257384
	4	3	0.121398
	4	4	0.164158
	4	5	0.300900
	4	6	0.405087
	4	7	0.481105
	4	8	0.535116
	4	9	0.572350
	4	10	0.596570
	4	11	0.610209
	4	12	0.614613
	4	13	0.610209
	4	14	0.596570
	4	15	0.572350
	4	16	0.535116
	4	17	0.481105
	4	18	0.405087
	4	19	0.300900
	4	20	0.164158
	4	21	0.000000
	5	1	0.500000
	5	2	0.251583
	5	3	0.106048
	5	4	0.116665
	5	5	0.221137
	5	6	0.307743
	5	7	0.375883
	5	8	0.427330
	5	9	0.464459
	5	10	0.489404
	5	11	0.503741
	5	12	0.508415
	5	13	0.503741
	5	14	0.489404
	5	15	0.464459
	5	16	0.427330
	5	17	0.375883
	5	18	0.307743
	5	19	0.221137
	5	20	0.116665
	5	21	0.000000
	6	1	0.500000
	6	2	0.250339
	6	3	0.097103
	6	4	0.086856
	6	5	0.167352
	6	6	0.237361
	6	7	0.295174
	6	8	0.340727
	6	9	0.374754
	6	10	0.398205
	6	11	0.411912
	6	12	0.416419
	6	13	0.411912
	6	14	0.398205
	6	15	0.374754
	6	16	0.340727
	6	17	0.295174
	6	18	0.237361
	6	19	0.167352
	6	20	0.086856
	6	21	0.000000
	7	1	0.500000
	7	2	0.250073
	7	3	0.091122
	7	4	0.066357
	7	5	0.128970
	7	6	0.184975
	7	7	0.232683
	7	8	0.271390
	7	9	0.301034
	7	10	0.321861
	7	11	0.334194
	7	12	0.338275
	7	13	0.334194
	7	14	0.321861
	7	15	0.301034
	7	16	0.271390
	7	17	0.232683
	7	18	0.184975
	7	19	0.128970
	7	20	0.066357
	7	21	0.000000
	8	1	0.500000
	8	2	0.250016
	8	3	0.086803
	8	4	0.051422
	8	5	0.100436
	8	6	0.145030
	8	7	0.183783
	8	8	0.215857
	8	9	0.240858
	8	10	0.258672
	8	11	0.269323
	8	12	0.272865
	8	13	0.269323
	8	14	0.258672
	8	15	0.240858
	8	16	0.215857
	8	17	0.183783
	8	18	0.145030
	8	19	0.100436
	8	20	0.051422
	8	21	0.000000
	9	1	0.500000
	9	2	0.250003
	9	3	0.083550
	9	4	0.040139
	9	5	0.078630
	9	6	0.114023
	9	7	0.145182
	9	8	0.171321
	9	9	0.191947
	9	10	0.206792
	9	11	0.215732
	9	12	0.218715
	9	13	0.215732
	9	14	0.206792
	9	15	0.191947
	9	16	0.171321
	9	17	0.145182
	9	18	0.114023
	9	19	0.078630
	9	20	0.040139
	9	21	0.000000
	10	1	0.500000
	10	2	0.250001
	10	3	0.081038
	10	4	0.031420
	10	5	0.061664
	10	6	0.089661
	10	7	0.114522
	10	8	0.135566
	10	9	0.152315
	10	10	0.164455
	10	11	0.171802
	10	12	0.174261
	10	13	0.171802
	10	14	0.164455
	10	15	0.152315
	10	16	0.135566
	10	17	0.114522
	10	18	0.089661
	10	19	0.061664
	10	20	0.031420
	10	21	0.000000
	11	1	0.500000
	11	2	0.250000
	11	3	0.079071
	11	4	0.024590
	11	5	0.048316
	11	6	0.070376
	11	7	0.090075
	11	8	0.106853
	11	9	0.120285
	11	10	0.130070
	11	11	0.136013
	11	12	0.138005
	11	13	0.136013
	11	14	0.130070
	11	15	0.120285
	11	16	0.106853
	11	17	0.090075
	11	18	0.070376
	11	19	0.048316
	11	20	0.024590
	11	21	0.000000
	12	1	0.500000
	12	2	0.250000
	12	3	0.077517
	12	4	0.019194
	12	5	0.037743
	12	6	0.055039
	12	7	0.070543
	12	8	0.083803
	12	9	0.094462
	12	10	0.102253
	12	11	0.106996
	12	12	0.108589
	12	13	0.106996
	12	14	0.102253
	12	15	0.094462
	12	16	0.083803
	12	17	0.070543
	12	18	0.055039
	12	19	0.037743
	12	20	0.019194
	12	21	0.000000
	13	1	0.500000
	13	2	0.249999
	13	3	0.076284
	13	4	0.014911
	13	5	0.029336
	13	6	0.042813
	13	7	0.054924
	13	8	0.065312
	13	9	0.073684
	13	10	0.079819
	13	11	0.083560
	13	12	0.084817
	13	13	0.083560
	13	14	0.079819
	13	15	0.073684
	13	16	0.065312
	13	17	0.054924
	13	18	0.042813
	13	19	0.029336
	13	20	0.014911
	13	21	0.000000
	14	1	0.500000
	14	2	0.249995
	14	3	0.075301
	14	4	0.011501
	14	5	0.022634
	14	6	0.033049
	14	7	0.042425
	14	8	0.050482
	14	9	0.056988
	14	10	0.061764
	14	11	0.064680
	14	12	0.065660
	14	13	0.064680
	14	14	0.061764
	14	15	0.056988
	14	16	0.050482
	14	17	0.042425
	14	18	0.033049
	14	19	0.022634
	14	20	0.011501
	14	21	0.000000
	15	1	0.500000
	15	2	0.249976
	15	3	0.074512
	15	4	0.008776
	15	5	0.017276
	15	6	0.025235
	15	7	0.032408
	15	8	0.038580
	15	9	0.043570
	15	10	0.047237
	15	11	0.049478
	15	12	0.050232
	15	13	0.049478
	15	14	0.047237
	15	15	0.043570
	15	16	0.038580
	15	17	0.032408
	15	18	0.025235
	15	19	0.017276
	15	20	0.008776
	15	21	0.000000
	16	1	0.500000
	16	2	0.249887
	16	3	0.073858
	16	4	0.006589
	16	5	0.012973
	16	6	0.018953
	16	7	0.024348
	16	8	0.028994
	16	9	0.032754
	16	10	0.035518
	16	11	0.037209
	16	12	0.037778
	16	13	0.037209
	16	14	0.035518
	16	15	0.032754
	16	16	0.028994
	16	17	0.024348
	16	18	0.018953
	16	19	0.012973
	16	20	0.006589
	16	21	0.000000
	17	1	0.500000
	17	2	0.249472
	17	3	0.073230
	17	4	0.004817
	17	5	0.009484
	17	6	0.013859
	17	7	0.017807
	17	8	0.021209
	17	9	0.023964
	17	10	0.025991
	17	11	0.027231
	17	12	0.027648
	17	13	0.027231
	17	14	0.025991
	17	15	0.023964
	17	16	0.021209
	17	17	0.017807
	17	18	0.013859
	17	19	0.009484
	17	20	0.004817
	17	21	0.000000
	18	1	0.500000
	18	2	0.247539
	18	3	0.072253
	18	4	0.003356
	18	5	0.006609
	18	6	0.009658
	18	7	0.012411
	18	8	0.014784
	18	9	0.016707
	18	10	0.018122
	18	11	0.018988
	18	12	0.019279
	18	13	0.018988
	18	14	0.018122
	18	15	0.016707
	18	16	0.014784
	18	17	0.012411
	18	18	0.009658
	18	19	0.006609
	18	20	0.003356
	18	21	0.000000
	19	1	0.500000
	19	2	0.238515
	19	3	0.069300
	19	4	0.002118
	19	5	0.004172
	19	6	0.006097
	19	7	0.007835
	19	8	0.009335
	19	9	0.010549
	19	10	0.011444
	19	11	0.011991
	19	12	0.012175
	19	13	0.011991
	19	14	0.011444
	19	15	0.010549
	19	16	0.009335
	19	17	0.007835
	19	18	0.006097
	19	19	0.004172
	19	20	0.002118
	19	21	0.000000
	20	1	0.500000
	20	2	0.196417
	20	3	0.056862
	20	4	0.001024
	20	5	0.002017
	20	6	0.002948
	20	7	0.003788
	20	8	0.004513
	20	9	0.005101
	20	10	0.005533
	20	11	0.005798
	20	12	0.005887
	20	13	0.005798
	20	14	0.005533
	20	15	0.005101
	20	16	0.004513
	20	17	0.003788
	20	18	0.002948
	20	19	0.002017
	20	20	0.001024
	20	21	0.000000
	21	1	0.000000
	21	2	0.078098
	21	3	0.000000
	21	4	0.000204
	21	5	0.000401
	21	6	0.000587
	21	7	0.000754
	21	8	0.000898
	21	9	0.001015
	21	10	0.001101
	21	11	0.001154
	21	12	0.001172
	21	13	0.001154
	21	14	0.001101
	21	15	0.001015
	21	16	0.000898
	21	17	0.000754
	21	18	0.000587
	21	19	0.000401
	21	20	0.000204
	21	21	0.000000
	22	1	0.500000
	22	2	0.194074
	22	3	0.055893
	22	4	0.000000
	22	5	0.000000
	22	6	0.000000
	22	7	0.000000
	22	8	0.000000
	22	9	0.000000
	22	10	0.000000
	22	11	0.000000
	22	12	0.000000
	22	13	0.000000
	22	14	0.000000
	22	15	0.000000
	22	16	0.000000
	22	17	0.000000
	22	18	0.000000
	22	19	0.000000
	22	20	0.000000
	22	21	0.000000
	23	1	0.500000
	23	2	0.227079
	23	3	0.065399
	23	4	0.000000
	23	5	0.000000
	23	6	0.000000
	23	7	0.000000
	23	8	0.000000
	23	9	0.000000
	23	10	0.000000
	23	11	0.000000
	23	12	0.000000
	23	13	0.000000
	23	14	0.000000
	23	15	0.000000
	23	16	0.000000
	23	17	0.000000
	23	18	0.000000
	23	19	0.000000
	23	20	0.000000
	23	21	0.000000
	24	1	0.500000
	24	2	0.194074
	24	3	0.055893
	24	4	0.000000
	24	5	0.000000
	24	6	0.000000
	24	7	0.000000
	24	8	0.000000
	24	9	0.000000
	24	10	0.000000
	24	11	0.000000
	24	12	0.000000
	24	13	0.000000
	24	14	0.000000
	24	15	0.000000
	24	16	0.000000
	24	17	0.000000
	24	18	0.000000
	24	19	0.000000
	24	20	0.000000
	24	21	0.000000
	25	1	0.500000
