	0	0.000000
	1	0.026218
	2	0.051722
	3	0.075818
	4	0.097849
	5	0.117214
	6	0.133385
	7	0.145917
	8	0.154468
	9	0.158803
	10	0.158803
	11	0.154468
	12	0.145917
	13	0.133385
	14	0.117214
	15	0.097849
	16	0.075818
	17	0.051722
	18	0.026218
	19	0.000000
