	0	0.000000
	1	0.040474
	2	0.079915
	3	0.117298
	4	0.151627
	5	0.181955
	6	0.207411
	7	0.227233
	8	0.240809
	9	0.247709
	10	0.247709
	11	0.240809
	12	0.227233
	13	0.207411
	14	0.181955
	15	0.151627
	16	0.117298
	17	0.079915
	18	0.040474
	19	0.000000
