	0	0.000000
	1	0.052451
	2	0.104747
	3	0.156628
	4	0.207582
	5	0.256631
	6	0.302064
	7	0.341216
	8	0.370571
	9	0.386472
	10	0.386472
	11	0.370571
	12	0.341216
	13	0.302064
	14	0.256631
	15	0.207582
	16	0.156628
	17	0.104747
	18	0.052451
	19	0.000000
