	0	0.000000
	1	0.020513
	2	0.040467
	3	0.059318
	4	0.076551
	5	0.091696
	6	0.104340
	7	0.114138
	8	0.120823
	9	0.124211
	10	0.124211
	11	0.120823
	12	0.114138
	13	0.104340
	14	0.091696
	15	0.076551
	16	0.059318
	17	0.040467
	18	0.020513
	19	0.000000
