	0	0.000000
	1	0.008047
	2	0.015875
	3	0.023270
	4	0.030030
	5	0.035971
	6	0.040931
	7	0.044774
	8	0.047396
	9	0.048726
	10	0.048726
	11	0.047396
	12	0.044774
	13	0.040931
	14	0.035971
	15	0.030030
	16	0.023270
	17	0.015875
	18	0.008047
	19	0.000000
