	1	0.000000
	2	0.010439
	3	0.018420
	4	0.025925
	5	0.032761
	6	0.038750
	7	0.043738
	8	0.047597
	9	0.050226
	10	0.051558
	11	0.051558
	12	0.050226
	13	0.047597
	14	0.043738
	15	0.038750
	16	0.032761
	17	0.025925
	18	0.018420
	19	0.010439
	20	0.000000
