	1	0.000000
	2	0.008670
	3	0.015299
	4	0.021533
	5	0.027210
	6	0.032185
	7	0.036328
	8	0.039533
	9	0.041717
	10	0.042823
	11	0.042823
	12	0.041717
	13	0.039533
	14	0.036328
	15	0.032185
	16	0.027210
	17	0.021533
	18	0.015299
	19	0.008670
	20	0.000000
