	1	0.000000
	2	0.027661
	3	0.048809
	4	0.068697
	5	0.086812
	6	0.102685
	7	0.115907
	8	0.126135
	9	0.133104
	10	0.136635
	11	0.136635
	12	0.133104
	13	0.126135
	14	0.115907
	15	0.102685
	16	0.086812
	17	0.068697
	18	0.048809
	19	0.027661
	20	0.000000
