	1	0.000000
	2	0.052161
	3	0.092206
	4	0.130126
	5	0.164978
	6	0.195827
	7	0.221786
	8	0.242052
	9	0.255963
	10	0.263042
	11	0.263042
	12	0.255963
	13	0.242052
	14	0.221786
	15	0.195827
	16	0.164978
	17	0.130126
	18	0.092206
	19	0.052161
	20	0.000000
