	1	0.000000
	2	0.013165
	3	0.023231
	4	0.032696
	5	0.041317
	6	0.048870
	7	0.055162
	8	0.060028
	9	0.063344
	10	0.065023
	11	0.065023
	12	0.063344
	13	0.060028
	14	0.055161
	15	0.048870
	16	0.041317
	17	0.032696
	18	0.023231
	19	0.013165
	20	0.000000
