	1	0.000000
	2	0.026407
	3	0.046597
	4	0.065583
	5	0.082876
	6	0.098030
	7	0.110651
	8	0.120414
	9	0.127067
	10	0.130437
	11	0.130437
	12	0.127067
	13	0.120414
	14	0.110651
	15	0.098030
	16	0.082876
	17	0.065583
	18	0.046597
	19	0.026407
	20	0.000000
